TradeID=3750570;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=131.168;Close=131.258;Stop=0;UntTrlMove=0;Limit=0;PL=-9;GrossPL=-10.32;Com=1;Int=0;Time=2009-12-02 18:36:43;IsBuy=N;Kind=32;QuoteID=14676634.0;OpenOrderID=7927485;OpenOrderReqID=U100D6_auc0VZTjSMkDlwYEW2rquDZEFlQQbsL7s4WF2gvoVSYzmrBPH0L13UPBx-369;QTXT=046|29;
TradeID=3751089;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=100000;AmountK=100;BS=N;Open=132.85;Close=132.782;Stop=0;UntTrlMove=0;Limit=0;PL=6.8;GrossPL=77.46;Com=10;Int=0;Time=2009-12-03 09:58:59;IsBuy=N;Kind=32;QuoteID=17270426.0;OpenOrderID=7928517;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-26476;QTXT=034|17;
TradeID=3751096;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=132.783;Close=132.92701;Stop=0;UntTrlMove=0;Limit=0;PL=-14.4;GrossPL=-16.4;Com=1;Int=0;Time=2009-12-03 10:35:35;IsBuy=N;Kind=32;QuoteID=17484414.0;OpenOrderID=7928526;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-29754;QTXT=075|20.2;
TradeID=3751165;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=210000;AmountK=210;BS=N;Open=133.261;Close=133.15799;Stop=0;UntTrlMove=0;Limit=0;PL=10.3;GrossPL=246.42;Com=21;Int=0;Time=2009-12-03 13:17:25;IsBuy=N;Kind=32;QuoteID=18326736.0;OpenOrderID=7928707;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-43154;QTXT=043|19.8;
TradeID=3751226;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=210000;AmountK=210;BS=N;Open=133.05;Close=132.898;Stop=0;UntTrlMove=0;Limit=0;PL=15.2;GrossPL=363.61;Com=21;Int=0;Time=2009-12-03 15:29:53;IsBuy=N;Kind=32;QuoteID=20232959.0;OpenOrderID=7928893;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-58453;QTXT=014|20.5;
TradeID=3751164;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=150000;AmountK=150;BS=N;Open=133.146;Close=132.887;Stop=0;UntTrlMove=0;Limit=0;PL=25.9;GrossPL=442.55;Com=15;Int=0;Time=2009-12-03 13:12:59;IsBuy=N;Kind=32;QuoteID=3.47330019469E11;OpenOrderID=7928706;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-42737;QTXT=042|16.3;
TradeID=3751137;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=100000;AmountK=100;BS=N;Open=132.901;Close=132.88201;Stop=0;UntTrlMove=0;Limit=0;PL=1.9;GrossPL=21.63;Com=10;Int=0;Time=2009-12-03 12:14:44;IsBuy=N;Kind=32;QuoteID=3.47330018001E11;OpenOrderID=7928573;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-37723;QTXT=043|13.9;
TradeID=3751078;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=132.766;Close=132.88201;Stop=0;UntTrlMove=0;Limit=0;PL=-11.6;GrossPL=-79.29;Com=6;Int=0;Time=2009-12-03 09:50:58;IsBuy=N;Kind=32;QuoteID=17223547.0;OpenOrderID=7928506;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-25780;QTXT=069|33.8;
TradeID=3751057;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=132.615;Close=132.888;Stop=0;UntTrlMove=0;Limit=0;PL=-27.3;GrossPL=-93.29;Com=3;Int=0;Time=2009-12-03 08:25:32;IsBuy=N;Kind=32;QuoteID=16682996.0;OpenOrderID=7928481;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-17849;QTXT=041|26.6;
TradeID=3750587;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=131.246;Close=132.888;Stop=0;UntTrlMove=0;Limit=0;PL=-164.2;GrossPL=-187.04;Com=1;Int=0;Time=2009-12-02 18:56:00;IsBuy=N;Kind=32;QuoteID=14733541.0;OpenOrderID=7927502;OpenOrderReqID=U100D6_auc0VZTjSMkDlwYEW2rquDZEFlQQbsL7s4WF2gvoVSYzmrBPH0L13UPBx-1556;QTXT=111|28.6;
TradeID=3751168;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.176;Close=133.207;Stop=0;UntTrlMove=0;Limit=0;PL=-3.1;GrossPL=-3.51;Com=1;Int=0;Time=2009-12-03 13:35:26;IsBuy=N;Kind=32;QuoteID=EUR/JPY-1023533432##42EURJPY1S--17TB8t5Gv.6sEDi9;OpenOrderID=7928713;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-45166;QTXT=131|40.2;
TradeID=3751333;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=133.191;Close=133.10399;Stop=0;UntTrlMove=0;Limit=0;PL=8.7;GrossPL=29.6;Com=3;Int=0;Time=2009-12-03 18:44:52;IsBuy=N;Kind=32;QuoteID=21324599.0;OpenOrderID=7929144;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-3016;QTXT=051|16.2;
TradeID=3751247;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.046;Close=133.10399;Stop=0;UntTrlMove=0;Limit=0;PL=-5.8;GrossPL=-6.58;Com=1;Int=0;Time=2009-12-03 15:48:22;IsBuy=N;Kind=32;QuoteID=20436834.0;OpenOrderID=7928928;OpenOrderReqID=U100D6_B8B5CDotUYmHZfZhALKArskYL0aO5UG3mzNTNKeJQ8EZ3YhRXUJWIC0me-60326;QTXT=062|52.1;
TradeID=3751392;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=132.938;Close=133.043;Stop=0;UntTrlMove=0;Limit=0;PL=-10.5;GrossPL=-35.72;Com=3;Int=0;Time=2009-12-03 20:51:33;IsBuy=N;Kind=32;QuoteID=21657989.0;OpenOrderID=7929317;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-10776;QTXT=074|18.3;
TradeID=3751340;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.113;Close=133.043;Stop=0;UntTrlMove=0;Limit=0;PL=7;GrossPL=7.94;Com=1;Int=0;Time=2009-12-03 19:10:01;IsBuy=N;Kind=32;QuoteID=3.47330033274E11;OpenOrderID=7929153;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-4509;QTXT=056|15.6;
TradeID=3751443;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.021;Close=132.79799;Stop=0;UntTrlMove=0;Limit=0;PL=22.3;GrossPL=25.29;Com=1;Int=0;Time=2009-12-03 22:37:43;IsBuy=N;Kind=32;QuoteID=46785.0;OpenOrderID=7929371;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-16992;QTXT=075|25.7;
TradeID=3751719;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=132.625;Close=132.808;Stop=0;UntTrlMove=0;Limit=0;PL=-18.3;GrossPL=-62.25;Com=3;Int=0;Time=2009-12-04 00:19:50;IsBuy=N;Kind=32;QuoteID=210031.0;OpenOrderID=7929778;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-22474;QTXT=087|28.6;
TradeID=3751711;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=132.789;Close=132.808;Stop=0;UntTrlMove=0;Limit=0;PL=-1.9;GrossPL=-2.15;Com=1;Int=0;Time=2009-12-04 00:14:41;IsBuy=N;Kind=32;QuoteID=EUR/JPY-1259885681229;OpenOrderID=7929767;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-21994;QTXT=085|39.9;
TradeID=3751743;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=133.025;Close=132.896;Stop=0;UntTrlMove=0;Limit=0;PL=12.9;GrossPL=87.76;Com=6;Int=0;Time=2009-12-04 01:37:02;IsBuy=N;Kind=32;QuoteID=3.94730004574E11;OpenOrderID=7929808;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-28470;QTXT=054|22.2;
TradeID=3751742;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=132.905;Close=132.904;Stop=0;UntTrlMove=0;Limit=0;PL=0.1;GrossPL=0.34;Com=3;Int=0;Time=2009-12-04 01:25:42;IsBuy=N;Kind=32;QuoteID=402041.0;OpenOrderID=7929807;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-27456;QTXT=028|17.5;
TradeID=3751721;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=132.617;Close=132.904;Stop=0;UntTrlMove=0;Limit=0;PL=-28.7;GrossPL=-32.54;Com=1;Int=0;Time=2009-12-04 00:55:11;IsBuy=N;Kind=32;QuoteID=313679.0;OpenOrderID=7929781;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-25186;QTXT=143|31.8;
TradeID=3751802;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=132.875;Close=132.898;Stop=0;UntTrlMove=0;Limit=0;PL=-2.3;GrossPL=-15.65;Com=6;Int=0;Time=2009-12-04 03:21:00;IsBuy=N;Kind=32;QuoteID=EUR/JPY-1259896853718;OpenOrderID=7929942;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-34370;QTXT=063|5;
TradeID=3751755;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=132.828;Close=132.898;Stop=0;UntTrlMove=0;Limit=0;PL=-7;GrossPL=-7.94;Com=1;Int=0;Time=2009-12-04 02:01:28;IsBuy=N;Kind=32;QuoteID=483519.0;OpenOrderID=7929824;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-30142;QTXT=205|36.9;
TradeID=3751801;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=132.918;Close=132.94899;Stop=0;UntTrlMove=0;Limit=0;PL=-3.1;GrossPL=-10.54;Com=3;Int=0;Time=2009-12-04 03:18:08;IsBuy=N;Kind=32;QuoteID=589524.0;OpenOrderID=7929941;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-34153;QTXT=062|11.3;
TradeID=3751879;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=132.948;Close=133.148;Stop=0;UntTrlMove=0;Limit=0;PL=-20;GrossPL=-22.68;Com=1;Int=0;Time=2009-12-04 07:20:29;IsBuy=N;Kind=32;QuoteID=3.94730009927E11;OpenOrderID=7930144;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-49085;QTXT=136|30;
TradeID=3751986;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=133.131;Close=133.127;Stop=0;UntTrlMove=0;Limit=0;PL=0.4;GrossPL=2.72;Com=6;Int=0;Time=2009-12-04 11:32:54;IsBuy=N;Kind=32;QuoteID=2558964.0;OpenOrderID=7930388;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-69582;QTXT=183|18.9;
TradeID=3752041;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=133.094;Close=133.152;Stop=0;UntTrlMove=0;Limit=0;PL=-5.8;GrossPL=-19.73;Com=3;Int=0;Time=2009-12-04 13:15:02;IsBuy=N;Kind=32;QuoteID=3068736.0;OpenOrderID=7930562;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-76972;QTXT=103|9.3;
TradeID=3752040;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.123;Close=133.148;Stop=0;UntTrlMove=0;Limit=0;PL=-2.5;GrossPL=-2.83;Com=1;Int=0;Time=2009-12-04 13:09:56;IsBuy=N;Kind=32;QuoteID=3039609.0;OpenOrderID=7930560;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-76619;QTXT=199|28.4;
TradeID=3752101;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=134.145;Close=133.898;Stop=0;UntTrlMove=0;Limit=0;PL=24.7;GrossPL=168.03;Com=6;Int=0;Time=2009-12-04 15:02:05;IsBuy=N;Kind=32;QuoteID=5437281.0;OpenOrderID=7930771;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-91123;QTXT=059|34.5;
TradeID=3752174;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=133.726;Close=133.92;Stop=0;UntTrlMove=0;Limit=0;PL=-19.4;GrossPL=-65.99;Com=3;Int=0;Time=2009-12-04 16:45:16;IsBuy=N;Kind=32;QuoteID=7000127.0;OpenOrderID=7930850;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-104390;QTXT=088|33;
TradeID=3752103;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.893;Close=133.92;Stop=0;UntTrlMove=0;Limit=0;PL=-2.7;GrossPL=-3.06;Com=1;Int=0;Time=2009-12-04 15:15:28;IsBuy=N;Kind=32;QuoteID=5674420.0;OpenOrderID=7930774;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-92856;QTXT=047|30.8;
TradeID=3752219;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=150000;AmountK=150;BS=N;Open=134.136;Close=134.038;Stop=0;UntTrlMove=0;Limit=0;PL=9.8;GrossPL=166.67;Com=15;Int=0;Time=2009-12-04 17:33:46;IsBuy=N;Kind=32;QuoteID=7453776.0;OpenOrderID=7931018;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-109588;QTXT=074|20.4;
TradeID=3752218;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=100000;AmountK=100;BS=N;Open=134.046;Close=134.038;Stop=0;UntTrlMove=0;Limit=0;PL=0.8;GrossPL=9.07;Com=10;Int=0;Time=2009-12-04 17:32:36;IsBuy=N;Kind=32;QuoteID=7442434.0;OpenOrderID=7931017;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-109442;QTXT=072|18.2;
TradeID=3752188;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=133.89;Close=133.847;Stop=0;UntTrlMove=0;Limit=0;PL=4.3;GrossPL=29.25;Com=6;Int=0;Time=2009-12-04 17:14:33;IsBuy=N;Kind=32;QuoteID=7309560.0;OpenOrderID=7930988;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-107684;QTXT=034|24;
TradeID=3752246;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=133.848;Close=134.023;Stop=0;UntTrlMove=0;Limit=0;PL=-17.5;GrossPL=-59.53;Com=3;Int=0;Time=2009-12-04 18:29:31;IsBuy=N;Kind=32;QuoteID=7724659.0;OpenOrderID=7931054;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-114079;QTXT=030|12.6;
TradeID=3752227;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=133.993;Close=134.038;Stop=0;UntTrlMove=0;Limit=0;PL=-4.5;GrossPL=-5.1;Com=1;Int=0;Time=2009-12-04 18:15:00;IsBuy=N;Kind=32;QuoteID=7662431.0;OpenOrderID=7931033;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-112981;QTXT=027|48.6;
TradeID=3752268;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=100000;AmountK=100;BS=N;Open=134.467;Close=134.338;Stop=0;UntTrlMove=0;Limit=0;PL=12.9;GrossPL=146.26;Com=10;Int=0;Time=2009-12-04 19:47:40;IsBuy=N;Kind=32;QuoteID=8244519.0;OpenOrderID=7931209;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-121408;QTXT=167|53.3;
TradeID=3752249;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=134.079;Close=133.957;Stop=0;UntTrlMove=0;Limit=0;PL=12.2;GrossPL=81.18;Com=6;Int=0;Time=2009-12-04 18:56:05;IsBuy=N;Kind=32;QuoteID=7925740.0;OpenOrderID=7931063;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-116813;QTXT=064|45.4;
TradeID=3753224;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=30000;AmountK=30;BS=N;Open=133.957;Close=134.364;Stop=0;UntTrlMove=0;Limit=0;PL=-40.7;GrossPL=-135.41;Com=3;Int=0;Time=2009-12-06 22:08:19;IsBuy=N;Kind=32;QuoteID=Q-EU0279753-EURJPY-540729;OpenOrderID=7932748;OpenOrderReqID=U100D6_9BKyN8dEDF6dUFqUWWQnh4VqKchBC7rsCA48OWBWTt7PYj7Dny9xqo9DO-232;QTXT=000|43.4;
TradeID=3752297;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=10000;AmountK=10;BS=N;Open=134.343;Close=134.33699;Stop=0;UntTrlMove=0;Limit=0;PL=0.6;GrossPL=0.67;Com=1;Int=0;Time=2009-12-04 20:29:42;IsBuy=N;Kind=32;QuoteID=8497810.0;OpenOrderID=7931240;OpenOrderReqID=U100D6_c0fzFPdawvoFFKtLZbAtOqtI0JobjI832JM99UcnS1DwQy0sXbZdfLThl-124893;QTXT=075|43.9;
TradeID=3753252;AccountID=244559;AccountName=00244559;OfferID=10;Instrument=EUR/JPY;Lot=60000;AmountK=60;BS=N;Open=134.347;Close=134.09301;Stop=0;UntTrlMove=0;Limit=0;PL=25.4;GrossPL=169.1;Com=6;Int=0;Time=2009-12-06 23:15:12;IsBuy=N;Kind=32;QuoteID=156558.0;OpenOrderID=7932856;OpenOrderReqID=U100D6_9BKyN8dEDF6dUFqUWWQnh4VqKchBC7rsCA48OWBWTt7PYj7Dny9xqo9DO-5748;QTXT=000|67.5;
